id,x,y,ra,dec,flux,flux_err,mag,mag_err,flag,a,b,NAME,RA,DEC,SPECT_TYPE,MIN_MAG_LIMIT,MIN_MAG,MAX_MAG_LIMIT,MAX_MAG,VARIABILITY_TYPE,PERIOD_LIMIT,PERIOD,PERIOD_FLAG,VARIABLE_STAR_NUMBER,VARIABLE_STAR_CPT,NOTE_FLAG,LII,BII,POSITION_FLAG,MAX_MAG_FLAG,MIN_MAG_FLAG,MIN_MAG_ALT_SYS,SEC_MIN_MAG_LIMIT,SEC_MIN_MAG,SEC_MIN_MAG_FLAG,SEC_MIN_MAG_ALT_SYS,MAG_SYSTEM,EPOCH,EPOCH_PRECISION,EPOCH_FLAG,NOVA_YEAR,NOVA_YEAR_FLAG,PERIOD_PRECISION,PERIOD_NOTE,RISE_ECLIPSE_TIME,RISE_ECLIPSE_TIME_FLAG,ECLIPSE_VAR_NOTE,REF_STAR,REF_CHART,COMMENT_FLAG,ALT_NAME,PM_RA,PM_DEC,COORDINATES_EPOCH,COORDINATES_EPOCH_FLAG,REF_ASTROMETRY_FLAG,REF_ASTROMETRY,NEW_VARIABILITY_TYPE,CLASS,dist
17143.0,5027.569480789235,1629.5983029062147,310.51326932004145,44.31719546392912,39555.189843749984,4311.28251972006,-11.493008683088224,0.11833884602984765,0.0,1.0523705482482908,0.8982586860656738,V1588 Cyg ,310.51125,44.316829999999996,                 , ,18.5, ,17.5,UV        , ,0.0, ,311588, , ,83.5908,1.32002, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,07948,USNO , ,           ,0.0,0.0,1953.4520000000002, , ,A2.0     ,          ,"             UV CETI TYPE
",5.365
17545.0,3856.2561852095296,1689.5488644596405,313.0581863080291,44.32428184558711,29552.67234375,4322.312930289031,-11.176491896771527,0.15879753892041806,0.0,0.9471539258956908,0.9037010073661804,V751 Cyg  ,313.05332999999996,44.323890000000006,pec(cont+e)      , ,16.3, ,13.8,unique    , ,0.0, ,310751, ,Y,84.73669,-0.09231, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,     ,02698, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"                     STAR
",12.586
17544.0,3677.8936050563148,1688.4635597667707,313.44599210342705,44.33638423406896,28988.72390625,4322.247692914677,-11.155572744952526,0.16188435273337387,0.0,1.6593226194381714,0.749350368976593,V1924 Cyg ,313.44167000000004,44.340559999999996,                 , ,16.5, ,15.9,UVN       , ,0.0, ,311924, , ,84.92748,-0.29488000000000003,:, , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,69111,     , ,           ,0.0,0.0,0.0, , ,         ,          ,"             UV CETI TYPE
",18.704
17561.0,3461.6865874704554,1693.12512254918,313.9168950886777,44.33993489796761,27358.894843750004,4325.101610927049,-11.0927463754423,0.17164141443066966,0.0,1.3148647546768188,0.7510276436805725,V1536 Cyg ,313.91337000000004,44.34122,                 , ,18.5, ,15.4,UVN       , ,0.0, ,311536, ,Y,85.14553000000001,-0.5523100000000001, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,07753,2MASS, ,           ,0.0,0.0,2000.396, , ,2MASS    ,          ,"             UV CETI TYPE
",10.187
17429.0,4010.199795668335,1662.0043109255746,312.7213251051797,44.357351968303455,59345.19734375001,4307.473698392569,-11.9334639459054,0.07880637953394135,0.0,7.470259189605713,4.535566806793213,V1531 Cyg ,312.72362999999996,44.355140000000006,M0e              ,>,18.0, ,16.5,INSB      , ,0.0, ,311531, ,Y,84.61046999999999,0.10930999999999999, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,07115,02698, ,           ,0.0,0.0,1984.874, , ,GCVS     ,          ,"                 STAR M0e
",9.93
17429.0,4010.199795668335,1662.0043109255746,312.7213251051797,44.357351968303455,59345.19734375001,4307.473698392569,-11.9334639459054,0.07880637953394135,0.0,7.470259189605713,4.535566806793213,V1532 Cyg ,312.72479,44.35519,M0e              ,>,18.0, ,16.5,INSB      , ,0.0, ,311532, ,Y,84.61104,0.1087, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,07115,02698, ,           ,0.0,0.0,1984.874, , ,GCVS     ,          ,"                 STAR M0e
",11.837
17359.0,3661.734526085361,1657.0175971954684,313.47905672216496,44.38650507707892,222491.91000000012,4332.446616520509,-13.368285560694243,0.021141865997456603,0.0,3.865994453430176,3.517930507659912,V1794 Cyg ,313.47354,44.38642,                 ,(,0.17, ,7.23,FKCOM     , ,0.0, ,311794, , ,84.97726,-0.28286, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,67327,67326, ,           ,0.027000000000000003,-0.001,2000.0, , ,Hip      ,          ,"                     STAR
",14.196
17365.0,2717.584346033899,1662.7005987729115,315.53908227130324,44.41019008675144,168459.85953125005,4329.245926201381,-13.066241085557733,0.02790230892069889,0.0,2.679858446121216,2.1311845779418945,V354 Cyg  ,315.5385,44.40994,M5               , ,13.1, ,11.4,SRB       , ,101.74, ,310354, , ,85.958,-1.38542, , , ,  , ,0.0, ,  ,p ,29534.0,0, ,0, ,2,   ,61, , ,09114,09114, ,           ,0.023,0.011000000000000001,2000.0, , ,Tyc2     ,          ,"                  STAR M5
",1.747
16529.0,4832.631644075485,1539.9569600811496,310.92245699946164,44.47775967036585,159330.93515625002,4325.1511777227215,-13.005750262844446,0.029473078910260905,0.0,1.8879419565200808,1.6463891267776491,V2429 Cyg ,310.91933,44.477109999999996,M3               , ,13.7, ,10.4,LC:       , ,0.0, ,312429, , ,83.89689,1.18941, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,78296,78296, ,           ,-0.013999999999999999,-0.004,2000.0, , ,UCAC2    ,          ,"                  STAR M3
",8.366
16885.0,2917.087087379856,1589.6459324110003,315.1016267840531,44.520914432365906,73601.01781250001,4327.4053903941685,-12.167209550357876,0.0638363550485912,0.0,1.568368673324585,1.273402452468872,V1930 Cyg ,315.10796,44.51764,                 ,>,18.5, ,15.5,UVN       , ,0.0, ,311930, , ,85.836,-1.0835299999999999, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,69113,69113, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",20.081
16516.0,3016.4899328493666,1539.8808602351178,314.8827203251997,44.59639475282428,41784.31109375002,4326.768928553241,-11.55253311565673,0.11242807533221404,0.0,1.1610380411148071,0.9883632659912108,V2025 Cyg ,314.88167000000004,44.59564,                 , ,13.91, ,13.78,INA       , ,0.0, ,312025, , ,85.78882,-0.9107299999999999, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,72028,72076, ,           ,0.0,0.0,1983.674, , ,GSC      ,          ,"                     STAR
",3.825
16324.0,3828.904668376867,1511.6588735232972,313.10403349724146,44.604420127057296,135075.46718750006,4337.536226613849,-12.826441195786321,0.03486510332884808,0.0,2.0157666206359863,1.4306373596191406,V1600 Cyg ,313.10896,44.60117,                 , ,20.0, ,16.2,UVN       , ,0.0, ,311600, ,Y,84.97531,0.0544, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,07948,USNO , ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",17.215
16224.0,3864.5232138088977,1497.0862202298244,313.0250910304012,44.62501139730026,46141.73265625,4327.272441464283,-11.660234746427147,0.10182271204576196,0.0,1.5036743879318235,1.0517090559005735,V1493 Cyg ,313.0195,44.62514,A2e              ,>,17.9, ,16.8,INSA      , ,0.0, ,311493, ,Y,84.95305,0.11871, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,07115,07115, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"                  STAR A2
",14.333
15877.0,3269.3403354035054,1450.257911414542,314.3252137692295,44.72852015553839,67519.2334375,4326.702627687453,-12.073568757483216,0.06957510402500118,0.0,3.022914171218872,1.4809062480926514,V1608 Cyg ,314.31971,44.72725,                 , ,17.3, ,14.8,UVN       , ,0.0, ,311608, ,Y,85.62722,-0.52218, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,07948,USNO , ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",14.801
16043.0,1452.5062892093658,3501.9726039378857,318.1966600891979,41.513926325103924,56869.52515624999,4319.385212059264,-11.887199005091407,0.0824644287805208,0.0,1.3729623556137085,1.1859283447265625,V2590 Cyg ,318.19621,41.51292,                 , ,12.9, ,12.3,SR        , ,50.0, ,312590, , ,85.12676,-4.77416, , , ,  , ,0.0, ,  ,w ,0.0,0, ,0, ,0,   ,0, , ,80001,USNO , ,           ,-0.01,-0.01,2000.0, , ,UCAC2    ,          ,"                     STAR
",3.821
15645.0,958.0005552026324,3455.3568196420442,319.23031878286497,41.56509310559451,35474.638125,4298.586022534038,-11.374794934839835,0.13156245477366516,0.0,1.1401619911193848,1.0236940383911133,V2831 Cyg ,319.22579,41.56558,                 , ,13.5, ,12.5,SRA:      , ,170.0,:,312831, , ,85.69856,-5.29591, , ,:,  , ,0.0, ,  ,w ,51465.0,0, ,0, ,0,   ,0, , ,81001,2MASS, ,           ,-0.003,0.0,2000.0, , ,UCAC2    ,          ,"                     STAR
",12.324
14934.0,1229.3534276870046,3366.2315724858668,318.67068378112725,41.71763947519076,172986.89703125,4329.7687382851345,-13.09503302136916,0.027175391651408524,0.0,2.6096739768981934,2.159231662750244,V386 Cyg  ,318.6685,41.716359999999995,F5-G1Ib          , ,9.97, ,9.25,DCEP      , ,5.257606, ,310386, , ,85.51859,-4.89088, , , ,  , ,0.0, ,  ,V ,42777.187999999995,3, ,0, ,6,   ,29, , ,08632,01142, ,           ,0.0,-0.001,2000.0, , ,Hip      ,          ,"                 STAR F5I
",7.46
14176.0,1599.2412927813102,3280.924943886983,317.90152853946137,41.86463432638789,48608.149375,4324.516683327168,-11.716772716977394,0.09659459147366176,0.0,1.2967162132263184,1.1998097896575928,V528 Cyg  ,317.90312,41.86108,ea:              ,>,16.7, ,14.5,M         , ,335.0, ,310528, , ,85.23147,-4.37638, , , ,  , ,0.0, ,  ,p ,28200.0,0, ,0, ,0,   ,0, , ,00612,02373, ,           ,0.0,0.0,1983.674, , ,GSC      ,          ,"                     STAR
",13.488
13801.0,719.4905580708757,3236.3887795573864,319.74797376555085,41.89364545862513,35889.90578125002,4307.804896438703,-11.387430795544931,0.13031908658677294,0.0,1.4453139305114746,0.8365905284881592,BH Cyg    ,319.73996,41.89383,M5               ,>,17.0, ,11.9,M         , ,361.85, ,310086, , ,86.20355,-5.34249, , , ,  , ,0.0, ,  ,p ,29876.0,0, ,0, ,2,   ,0, , ,00001,06286, ,           ,0.0,0.0,1953.6789999999999, , ,A2.0     ,          ,"                  STAR M5
",21.485
13900.0,1374.1059141441915,3246.959968408012,318.3753130049284,41.91021287948799,126849.5375,4327.47832143617,-12.758222220251017,0.03703994497330498,0.0,2.184521198272705,1.6559064388275146,V2065 Cyg ,318.37621,41.906859999999995,                 , ,17.4, ,15.9,SR        , ,0.0, ,312065, , ,85.50686,-4.60171, , , ,  , ,0.0, ,  ,B ,0.0,0, ,0, ,0,   ,0, , ,73134,73134, ,           ,0.0,0.0,1983.674, , ,GSC      ,          ,"                     STAR
",12.307
13803.0,1009.0676419800618,3235.262406610785,319.1414072585101,41.91207272332323,53813.50484375,4325.118483908129,-11.827228195816454,0.08726318312628993,0.0,1.7035222053527832,1.2391427755355835,V1808 Cyg ,319.13725,41.910470000000004,                 , ,14.2, ,12.1,SRA       , ,0.0, ,311808, , ,85.90184,-5.00899, , , ,  , ,0.0, ,  ,R ,0.0,0, ,0, ,0,   ,0, , ,67288,67288, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"                     STAR
",12.543
12366.0,349.09220427621176,3061.8736499232973,320.54328045239794,42.14039041628769,137230.90890625006,4334.751123640924,-12.84362984941077,0.034295453342571176,0.0,4.073416233062743,2.2243173122406006,V1722 Cyg ,320.53821,42.14217,                 , ,15.1, ,14.3,EA/D      , ,11.96969, ,311722, ,Y,86.79971,-5.58985, , , ,  , ,14.6,:,  ,B ,42926.46599999999,3, ,0, ,6,   ,5, , ,09181,09181, ,           ,0.0,0.0,1983.6729999999998, , ,GSC      ,          ,"               ALGOL STAR
",14.975
12179.0,2568.589996616953,3039.426915772415,315.86923356526364,42.25352621193858,23625.146093750005,4315.5352195404175,-10.93343625697582,0.19832820555566444,16.0,1.0108729600906372,0.8488979339599609,V1499 Cyg ,315.87233,42.249109999999995,                 , ,17.0, ,16.4,UVN       , ,0.0, ,311499, , ,84.50107,-3.00058, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,07463,07463, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",17.912
11878.0,1040.8486506707952,2994.44978654552,319.09379853564644,42.29060142851864,129478.42859375002,4327.782054770521,-12.780493549941793,0.03629044400832108,0.0,2.4131100177764893,1.6565464735031128,V2066 Cyg ,319.09188,42.28881,                 , ,16.8, ,15.1,LB        , ,0.0, ,312066, , ,86.15189000000001,-4.72229, , , ,  , ,0.0, ,  ,B ,0.0,0, ,0, ,0,   ,0, , ,73134,73134, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"                     STAR
",8.228
11990.0,1839.6276352027653,3008.9557443923163,317.4074629363217,42.29662728574174,106225.55296875,4319.007678618869,-12.565572501337314,0.04414477377853136,0.0,3.718451976776123,1.6745800971984863,V576 Cyg  ,317.41171,42.294309999999996,                 , ,14.2, ,12.7,IS:       , ,0.0, ,310576, , ,85.30084000000001,-3.8143, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,01262,02373, ,           ,0.0,0.0,1983.674, , ,GSC      ,          ,"                     STAR
",14.053
11437.0,171.31620367630225,2950.652129194315,320.93055995420673,42.29970308216688,45631.689375,4324.172531753909,-11.648166368768106,0.10288706680927784,0.0,2.132477283477783,1.0455913543701172,V2069 Cyg ,320.93692000000004,42.30042,                 , ,15.95, ,15.7,NL:       , ,0.0, ,312069, , ,87.12212,-5.68619, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,73068,73068, ,           ,0.0,0.0,1953.6789999999999, , ,A2.0     ,          ,"             CV NOVA LIKE
",17.13
11178.0,1364.4756469071353,2922.3458544684754,318.41550204858856,42.418161647287995,80263.77703125004,4334.249356235893,-12.26129898197928,0.05862982805659321,0.0,1.4554930925369265,1.3366308212280271,V2615 Cyg ,318.41700000000003,42.41447,                 , ,13.67, ,13.47,LB        , ,0.0, ,312615, , ,85.89754,-4.2748099999999996, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,80571,80571, ,           ,0.003,-0.002,2000.0, , ,UCAC2    ,          ,"                     STAR
",13.873
11159.0,1430.1715189887577,2920.1158235858147,318.27672385856613,42.424138244190566,89171.61296874998,4323.1227946900535,-12.375566555975867,0.05263750177374338,0.0,1.6614184379577637,1.4855847358703607,V2598 Cyg ,318.27812,42.420559999999995,                 , ,13.49, ,13.4,LB        , ,0.0, ,312598, , ,85.83134,-4.19613, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,80571,80571, ,           ,0.0,0.0,1998.7820000000002, , ,2MASS    ,          ,"                     STAR
",13.405
11254.0,2126.3716968659533,2931.356828615087,316.80385855859265,42.42251299037047,27659.727343750004,4309.902725392274,-11.104619736822196,0.16917800272537709,0.0,1.6054221391677856,0.6590527892112732,V2057 Cyg ,316.80183,42.426,                 , ,15.9, ,14.2,UVN       , ,0.0, ,312057, , ,85.09298000000001,-3.3931199999999997, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,73136,73136, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",13.662
11107.0,1408.7233042175824,2914.7849520176396,318.3223973535643,42.431696147807,24266.294531250005,4309.509028825819,-10.962508661318893,0.1928184779634426,0.0,1.4329999685287476,0.6661753058433533,V2605 Cyg ,318.32329,42.43014,                 , ,15.41, ,15.35,LB        , ,0.0, ,312605, , ,85.86128000000001,-4.21379, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,80571,80571, ,           ,0.006999999999999999,-0.008,2000.0, , ,UCAC2    ,          ,"                     STAR
",6.084
11124.0,1484.7167437944186,2914.6341005098875,318.16168052977133,42.43466007332992,146572.09171875002,4326.7172916333175,-12.915128214194295,0.03205025974722027,0.0,2.4302992820739746,1.8967878818511963,V2587 Cyg ,318.16312,42.43094,                 , ,11.4, ,11.2,LB        , ,0.0, ,312587, , ,85.78054,-4.12723, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,80571,80571, ,           ,-0.003,-0.005,2000.0, , ,UCAC2    ,          ,"                     STAR
",13.928
11183.0,2437.454888826257,2916.472436119785,316.14612406131647,42.44688016129025,179745.74546875,4339.652306402986,-13.136646548870788,0.026213235884033785,0.0,3.7221219539642334,3.0929012298583984,V1059 Cyg ,316.14687999999995,42.44222,MA               , ,10.3, ,9.3,SRA       , ,372.0,:,311059, , ,84.78064,-3.02342, , , ,  , ,0.0, ,  ,p ,36730.0,0, ,0, ,0,   ,0, , ,03775,08953, ,           ,0.026000000000000002,0.005,2000.0, , ,Tyc2     ,          ,"                  STAR A0
",16.896
10725.0,1378.9968424901467,2870.1919022293073,318.3880061928106,42.50041863403555,63141.01890625,4314.0170136319875,-12.0007789645506,0.07418132524274425,0.0,2.222829341888428,1.3669323921203607,V2612 Cyg ,318.38929,42.496970000000005,                 , ,14.03, ,13.94,EA        , ,4.1528, ,312612, , ,85.94351,-4.20324, , , ,  , ,14.02, ,  ,V ,0.0,0, ,0, ,4,   ,7, , ,80571,80571, ,           ,-0.005,0.001,2000.0, , ,UCAC2    ,          ,"               ALGOL STAR
",12.874
10692.0,1481.5935899775034,2867.324707703554,318.1709314776482,42.50866690317533,62768.1403125,4313.973796317324,-11.994348154031439,0.07462125711739184,0.0,1.2249937057495115,1.1966397762298584,V2588 Cyg ,318.16867,42.510690000000004,                 , ,16.77, ,16.5,EW        , ,0.65472, ,312588, , ,85.84156999999999,-4.07555, , , ,  , ,16.75, ,  ,V ,0.0,0, ,0, ,5,   ,0, , ,80571,80571, ,           ,0.0,0.0,1998.7820000000002, , ,2MASS    ,          ,"               W UMA STAR
",9.437
10467.0,1071.0394856851574,2834.0438926686297,319.0426637284138,42.543277563642825,173583.605,4335.909517621419,-13.098771758980865,0.027120383539890942,0.0,2.907863140106201,2.28513765335083,V2149 Cyg ,319.04004,42.54094,                 , ,8.99, ,8.77,GCAS      , ,0.0, ,312149, , ,86.30752,-4.51987, , , ,  , ,0.0, ,  ,Hp,0.0,0, ,0, ,0,   ,0, , ,HIP  ,HIP  , ,           ,-0.001,-0.004,2000.0, , ,Hip      ,          ,"                  BE STAR
",10.92
10385.0,1416.3891230046436,2833.5799151686297,318.31101897655066,42.5591900246771,50501.368125,4318.647989026775,-11.758257859211984,0.09284723664686376,0.0,3.1674177646636963,1.0463626384735107,V2603 Cyg ,318.31383,42.55583,                 , ,14.75, ,14.65,LB        , ,0.0, ,312603, , ,85.94808,-4.1224, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,80571,80571, ,           ,0.0,0.0,1998.7820000000002, , ,2MASS    ,          ,"                     STAR
",14.208
8460.0,180.1260932275211,2631.070431863005,320.95266213458393,42.799858955288855,32658.621093750004,4316.581715442643,-11.284994610216446,0.14350480492729487,0.0,1.4769232273101809,1.1083869934082031,V604 Cyg  ,320.95662000000004,42.801390000000005,ea               , ,14.9, ,12.6,SRA       , ,262.0, ,310604, , ,87.48666999999999,-5.34048, , , ,  , ,0.0, ,  ,p ,28310.0,0, ,0, ,0,   ,0, , ,01262,02286, ,           ,0.0,0.0,1983.671, , ,GSC      ,          ,"                     STAR
",11.818
8352.0,2424.914115801438,2620.9574197550837,316.17396120920944,42.910119839017426,19170.98796875,4315.019127763951,-10.706611236592687,0.2443782500345828,0.0,0.7903589010238647,0.7565123438835144,V780 Cyg  ,316.17671,42.90644,                 ,>,16.0, ,13.4,M         , ,319.0, ,310780, , ,85.14147,-2.7299700000000002, , , ,  , ,0.0, ,  ,V ,32143.0,0, ,0, ,0,   ,33, , ,02700,02700, ,           ,0.0,0.0,1999.4360000000001, , ,2MASS    ,          ,"                     STAR
",15.101
18080.0,1105.6455802830333,3767.7738889328693,318.8996699120136,41.084045509919385,133795.33953125,4322.198180848635,-12.81610246498624,0.03507421906867705,0.0,1.9268873929977417,1.836530685424805,V2824 Cyg ,318.90275,41.087579999999996,                 , ,18.08, ,17.36,EW        , ,0.4721, ,312824, , ,85.18349,-5.45199, , , ,  , ,17.8, ,  ,w ,54991.664000000004,4, ,0, ,4,   ,0, , ,81282,81282, ,           ,0.0,0.0,1998.467, , ,2MASS    ,          ,"               W UMA STAR
",15.223
17806.0,753.6814336392175,3725.7081081625042,319.6311422482889,41.13091436303245,75110.99296875,4330.61843654792,-12.189258758498593,0.06259948164324437,0.0,2.146114110946656,1.395288109779358,V531 Cyg  ,319.62879,41.133140000000004,                 ,>,16.5, ,13.9,M         , ,257.0, ,310531, , ,85.59804,-5.8141, , , ,  , ,0.0, ,  ,p ,28045.0,0, ,0, ,0,   ,0, , ,00612,02344, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"                     STAR
",10.241
17629.0,2421.610311766289,3702.822652905793,316.17628193557067,41.21545256686122,63756.83484375003,4320.182394279639,-12.011316871816526,0.07356981330900986,0.0,1.4385696649551392,1.212458610534668,V1223 Cyg ,316.17867,41.21253,                 ,>,17.5, ,14.0,M         , ,0.0, ,311223, , ,83.87846,-3.86111, , , ,  , ,0.0, ,  ,p ,38660.0,0,:,0, ,0,   ,0, , ,03910,03910, ,           ,0.0,0.0,1983.674, , ,GSC      ,          ,"                     STAR
",12.35
8990.0,3389.952168953929,3630.5553174337615,314.16763257074865,41.30926846731575,39173.93609375,4320.382121536676,-11.48249302626013,0.11974276152685352,0.0,1.4274115562438965,0.9548439383506776,V2565 Cyg ,314.16871000000003,41.30767,                 , ,16.6, ,16.0,RRAB      , ,0.50659, ,312565, , ,82.95504,-2.6602900000000003, , , ,  , ,0.0, ,  ,B ,43671.605,3, ,0, ,5,   ,30, , ,80561,80561, ,           ,0.001,-0.004,2000.0, , ,UCAC2    ,          ,"                     STAR
",6.45
8358.0,2744.6888622472143,3495.727692688419,315.50404208583217,41.53700277895197,42562.98781250002,4326.858911244102,-11.57258026678755,0.1103735337733596,0.0,6.202294826507568,2.321408748626709,V1718 Cyg ,315.50487999999996,41.53256,                 ,>,17.5, ,14.7,EA:       , ,0.0, ,311718, , ,83.78206999999999,-3.2705, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,08507,08507, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"               ALGOL STAR
",16.153
7494.0,4122.984530944364,3328.0599812434625,312.62562493199414,41.74396637491797,99803.36812500002,4318.264135404989,-12.497862994837147,0.04697732953907519,0.0,1.6803023815155032,1.4392741918563845,V1595 Cyg ,312.62479,41.74181,                 , ,14.8, ,13.9,IS:       , ,0.0, ,311595, , ,82.54616999999999,-1.49516, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,08507,08507, ,           ,0.0,0.0,1983.6729999999998, , ,GSC      ,          ,"                     STAR
",8.08
7574.0,3129.5596969760304,3334.2504455659473,314.69744239263247,41.781518444608274,29717.349531250016,4319.287567357754,-11.182525181018514,0.157807037458388,0.0,1.106170654296875,0.8601675033569336,V2566 Cyg ,314.69808,41.777,O9.5-B0IV-V      , ,14.5, ,14.4,BE+BCEP:  , ,0.41600000000000004, ,312566, ,Y,83.5699,-2.6554900000000004, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,3,   ,0, , ,80563,USNO , ,           ,-0.002,-0.002,2000.0, , ,UCAC2    ,          ,"                STAR O9IV
",16.356
7129.0,2839.426722483786,3257.3232074775237,315.30244697621663,41.90873668203144,103821.7546875,4324.816856201833,-12.540720911498164,0.04522761394141518,0.0,1.6810549497604368,1.339004635810852,V1797 Cyg ,315.30371,41.90333,                 , ,16.5, ,15.2,UV        , ,0.0, ,311797, , ,83.96181,-2.91299, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,67319,GSC  , ,           ,0.0,0.0,1983.674, , ,GSC      ,          ,"             UV CETI TYPE
",19.756
7024.0,3062.734864973796,3238.072347072758,314.8341778923595,41.93392615384869,67231.93953125,4326.669427461643,-12.068939100298396,0.0698718745311778,0.0,1.5113807916641235,1.2971861362457275,V1717 Cyg ,314.83471000000003,41.92903,                 , ,18.1, ,16.5,UV        , ,0.0, ,311717, , ,83.75165,-2.633, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,08511,GSC  , ,           ,0.0,0.0,1983.674, , ,GSC      ,          ,"             UV CETI TYPE
",17.684
6749.0,4086.607469490885,3188.436361073617,312.68949785378305,41.96453243374745,36527.186562500014,4307.878863961068,-11.40654055697135,0.12804764035992408,0.0,1.4519397020339966,0.8808474540710449,V1529 Cyg ,312.69288,41.965,                 , ,20.5, ,14.1,UV        , ,0.0, ,311529, , ,82.75086999999999,-1.39262, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,07753,2MASS, ,           ,0.0,0.0,2000.4470000000001, , ,2MASS    ,          ,"             UV CETI TYPE
",9.208
6406.0,3884.945927840301,3116.613732460706,313.10548112112616,42.08926298713809,133302.24562500007,4319.096591374752,-12.812093664126005,0.03517869874671885,0.0,2.1667816638946533,1.796836256980896,V3081 Cyg ,313.10275,42.08578,                 , ,11.52, ,11.0,EA        , ,3.49873, ,313081, , ,83.03805,-1.5503200000000001, , , ,  , ,11.5, ,  ,V ,57977.94,3, ,0, ,5,   ,6, , ,82001,GSC  , ,           ,0.009000000000000001,0.006999999999999999,2000.0, , ,Gaia DR2 ,          ,"               ALGOL STAR
",14.507
5840.0,3929.4323537564287,2993.487302344233,313.00285517321527,42.27918899482575,21915.339375000003,4315.337115959193,-10.85187050102144,0.2137917037177265,0.0,0.9050568342208862,0.8658574223518372,V1705 Cyg ,313.00042,42.27636,ea               , ,16.8, ,16.1,INS       , ,0.0, ,311705, , ,83.13631,-1.37025, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,08507,03683, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"                     STAR
",12.075
5525.0,5071.939175188918,2920.3987443718183,310.60188405099115,42.2996058626829,69434.40874999999,4305.5905772321175,-12.103936854341473,0.06732592178321621,0.0,1.3541151285171509,1.2672189474105835,V2478 Cyg ,310.60237,42.301359999999995,                 , ,14.3, ,13.6,EW        , ,0.33999, ,312478, ,Y,82.04312,0.0271, , ,:,  , ,14.2,:,  ,w ,51495.657999999996,3, ,0, ,5,   ,0, , ,79004,79165, ,           ,0.005,-0.01,2000.0, , ,UCAC2    ,          ,"               W UMA STAR
",6.446
